,Title,Poem,Poet,Tags
113,"
                    Symbiosis
                ","
I sit with my thermos of coffee on the mall:
a mile-long promenade, arcades of elms
flanking a generous aliquot of benches.
 
But at this early hour it starts to dawn:
I am the only one without a dog.
So, a witness to an ancient symbiosis,
as it's evolved within a modern city:
 
The dogs, I note, are smaller, the owners
less ferocious. The former sniff then poop,
the latter, like potty-training parents, pat their heads,
gather it in plastic doggy-bags.
 
It's no longer for the hunt or for protection;
both species have adapted to survive
hard loneliness inside a small apartment.
 
",Kenneth Lee,
114,"
                    Lost in Plain Sight
                ","
Somewhere recently
I lost my short-term memory.
It was there and then it moved
like the flash of a red fox
along a line fence.
 
My short-term memory
has no address but here
no time but now.
It is a straight-man, waiting to speak
to fill in empty space
with name, date, trivia, punch line.
And then it fails to show.
 
It is lost, hiding somewhere out back
a dried ragweed stalk on the Kansas Prairie
holding the shadow of its life
against a January wind.
 
How am I to go on?
I wake up a hundred times a day.
Who am I waiting for
what am I looking for
why do I have this empty cup
on the porch or in the yard?
I greet my neighbor, who smiles.
I turn a slow, lazy Susan
in my mind, looking for
some clue, anything to break the spell
of being lost in plain sight.
",Peter Schneider,
115,"
                    The Comedian as the Letter C
                ","
 
                                 i         The World without Imagination
Nota: man is the intelligence of his soil,
The sovereign ghost. As such, the Socrates
Of snails, musician of pears, principium
And lex. Sed quaeritur: is this same wig
Of things, this nincompated pedagogue,
Preceptor to the sea? Crispin at sea
Created, in his day, a touch of doubt.
An eye most apt in gelatines and jupes,
Berries of villages, a barber's eye,
An eye of land, of simple salad-beds,
Of honest quilts, the eye of Crispin, hung
On porpoises, instead of apricots,
And on silentious porpoises, whose snouts
Dibbled in waves that were mustachios,
Inscrutable hair in an inscrutable world.
One eats one paté, even of salt, quotha.
It was not so much the lost terrestrial,
The snug hibernal from that sea and salt,
That century of wind in a single puff.
What counted was mythology of self,
Blotched out beyond unblotching. Crispin,
The lutanist of fleas, the knave, the thane,
The ribboned stick, the bellowing breeches, cloak
Of China, cap of Spain, imperative haw
Of hum, inquisitorial botanist,
And general lexicographer of mute
And maidenly greenhorns, now beheld himself,
A skinny sailor peering in the sea-glass.
What word split up in clickering syllables
And storming under multitudinous tones
Was name for this short-shanks in all that brunt?
Crispin was washed away by magnitude.
The whole of life that still remained in him
Dwindled to one sound strumming in his ear,
Ubiquitous concussion, slap and sigh,
Polyphony beyond his baton's thrust.
Could Crispin stem verboseness in the sea,
The old age of a watery realist,
Triton, dissolved in shifting diaphanes
Of blue and green? A wordy, watery age
That whispered to the sun's compassion, made
A convocation, nightly, of the sea-stars,
And on the cropping foot-ways of the moon
Lay grovelling. Triton incomplicate with that
Which made him Triton, nothing left of him,
Except in faint, memorial gesturings,
That were like arms and shoulders in the waves,
Here, something in the rise and fall of wind
That seemed hallucinating horn, and here,
A sunken voice, both of remembering
And of forgetfulness, in alternate strain.
Just so an ancient Crispin was dissolved.
The valet in the tempest was annulled.
Bordeaux to Yucatan, Havana next,
And then to Carolina. Simple jaunt.
Crispin, merest minuscule in the gates,
Dejected his manner to the turbulence.
The salt hung on his spirit like a frost,
The dead brine melted in him like a dew
Of winter, until nothing of himself
Remained, except some starker, barer self
In a starker, barer world, in which the sun
Was not the sun because it never shone
With bland complaisance on pale parasols,
Beetled, in chapels, on the chaste bouquets.
Against his pipping sounds a trumpet cried
Celestial sneering boisterously. Crispin
Became an introspective voyager.
Here was the veritable ding an sich, at last,
Crispin confronting it, a vocable thing,
But with a speech belched out of hoary darks
Noway resembling his, a visible thing,
And excepting negligible Triton, free
From the unavoidable shadow of himself
That lay elsewhere around him. Severance
Was clear. The last distortion of romance
Forsook the insatiable egotist. The sea
Severs not only lands but also selves.
Here was no help before reality.
Crispin beheld and Crispin was made new.
The imagination, here, could not evade,
In poems of plums, the strict austerity
Of one vast, subjugating, final tone.
The drenching of stale lives no more fell down.
What was this gaudy, gusty panoply?
Out of what swift destruction did it spring?
It was caparison of mind and cloud
And something given to make whole among
The ruses that were shattered by the large.
 
                                 iiConcerning the Thunderstorms of Yucatan
In Yucatan, the Maya sonneteers
Of the Caribbean amphitheatre,
In spite of hawk and falcon, green toucan
And jay, still to the night-bird made their plea,
As if raspberry tanagers in palms,
High up in orange air, were barbarous.
But Crispin was too destitute to find
In any commonplace the sought-for aid.
He was a man made vivid by the sea,
A man come out of luminous traversing,
Much trumpeted, made desperately clear,
Fresh from discoveries of tidal skies,
To whom oracular rockings gave no rest.
Into a savage color he went on.
How greatly had he grown in his demesne,
This auditor of insects! He that saw
The stride of vanishing autumn in a park
By way of decorous melancholy; he
That wrote his couplet yearly to the spring,
As dissertation of profound delight,
Stopping, on voyage, in a land of snakes,
Found his vicissitudes had much enlarged
His apprehension, made him intricate
In moody rucks, and difficult and strange
In all desires, his destitution's mark.
He was in this as other freemen are,
Sonorous nutshells rattling inwardly.
His violence was for aggrandizement
And not for stupor, such as music makes
For sleepers halfway waking. He perceived
That coolness for his heat came suddenly,
And only, in the fables that he scrawled
With his own quill, in its indigenous dew,
Of an aesthetic tough, diverse, untamed,
Incredible to prudes, the mint of dirt,
Green barbarism turning paradigm.
Crispin foresaw a curious promenade
Or, nobler, sensed an elemental fate,
And elemental potencies and pangs,
And beautiful barenesses as yet unseen,
Making the most of savagery of palms,
Of moonlight on the thick, cadaverous bloom
That yuccas breed, and of the panther's tread.
The fabulous and its intrinsic verse
Came like two spirits parlaying, adorned
In radiance from the Atlantic coign,
For Crispin and his quill to catechize.
But they came parlaying of such an earth,
So thick with sides and jagged lops of green,
So intertwined with serpent-kin encoiled
Among the purple tufts, the scarlet crowns,
Scenting the jungle in their refuges,
So streaked with yellow, blue and green and red
In beak and bud and fruity gobbet-skins,
That earth was like a jostling festival
Of seeds grown fat, too juicily opulent,
Expanding in the gold's maternal warmth.
So much for that. The affectionate emigrant found
A new reality in parrot-squawks.
Yet let that trifle pass. Now, as this odd
Discoverer walked through the harbor streets
Inspecting the cabildo, the façade
Of the cathedral, making notes, he heard
A rumbling, west of Mexico, it seemed,
Approaching like a gasconade of drums.
The white cabildo darkened, the façade,
As sullen as the sky, was swallowed up
In swift, successive shadows, dolefully.
The rumbling broadened as it fell. The wind,
Tempestuous clarion, with heavy cry,
Came bluntly thundering, more terrible
Than the revenge of music on bassoons.
Gesticulating lightning, mystical,
Made pallid flitter. Crispin, here, took flight.
An annotator has his scruples, too.
He knelt in the cathedral with the rest,
This connoisseur of elemental fate,
Aware of exquisite thought. The storm was one
Of many proclamations of the kind,
Proclaiming something harsher than he learned
From hearing signboards whimper in cold nights
Or seeing the midsummer artifice
Of heat upon his pane. This was the span
Of force, the quintessential fact, the note
Of Vulcan, that a valet seeks to own,
The thing that makes him envious in phrase.
And while the torrent on the roof still droned
He felt the Andean breath. His mind was free
And more than free, elate, intent, profound
And studious of a self possessing him,
That was not in him in the crusty town
From which he sailed. Beyond him, westward, lay
The mountainous ridges, purple balustrades,
In which the thunder, lapsing in its clap,
Let down gigantic quavers of its voice,
For Crispin to vociferate again.                                iii                 Approaching Carolina
The book of moonlight is not written yet
Nor half begun, but, when it is, leave room
For Crispin, fagot in the lunar fire,
Who, in the hubbub of his pilgrimage
Through sweating changes, never could forget
That wakefulness or meditating sleep,
In which the sulky strophes willingly
Bore up, in time, the somnolent, deep songs.
Leave room, therefore, in that unwritten book
For the legendary moonlight that once burned
In Crispin's mind above a continent.
America was always north to him,
A northern west or western north, but north,
And thereby polar, polar-purple, chilled
And lank, rising and slumping from a sea
Of hardy foam, receding flatly, spread
In endless ledges, glittering, submerged
And cold in a boreal mistiness of the moon.
The spring came there in clinking pannicles
Of half-dissolving frost, the summer came,
If ever, whisked and wet, not ripening,
Before the winter's vacancy returned.
The myrtle, if the myrtle ever bloomed,
Was like a glacial pink upon the air.
The green palmettoes in crepuscular ice
Clipped frigidly blue-black meridians,
Morose chiaroscuro, gauntly drawn.
How many poems he denied himself
In his observant progress, lesser things
Than the relentless contact he desired;
How many sea-masks he ignored; what sounds
He shut out from his tempering ear; what thoughts,
Like jades affecting the sequestered bride;
And what descants, he sent to banishment!
Perhaps the Arctic moonlight really gave
The liaison, the blissful liaison,
Between himself and his environment,
Which was, and is, chief motive, first delight,
For him, and not for him alone. It seemed
Elusive, faint, more mist than moon, perverse,
Wrong as a divagation to Peking,
To him that postulated as his theme
The vulgar, as his theme and hymn and flight,
A passionately niggling nightingale.
Moonlight was an evasion, or, if not,
A minor meeting, facile, delicate.
Thus he conceived his voyaging to be
An up and down between two elements,
A fluctuating between sun and moon,
A sally into gold and crimson forms,
As on this voyage, out of goblinry,
And then retirement like a turning back
And sinking down to the indulgences
That in the moonlight have their habitude.
But let these backward lapses, if they would,
Grind their seductions on him, Crispin knew
It was a flourishing tropic he required
For his refreshment, an abundant zone,
Prickly and obdurate, dense, harmonious
Yet with a harmony not rarefied
Nor fined for the inhibited instruments
Of over-civil stops. And thus he tossed
Between a Carolina of old time,
A little juvenile, an ancient whim,
And the visible, circumspect presentment drawn
From what he saw across his vessel's prow.
He came. The poetic hero without palms
Or jugglery, without regalia.
And as he came he saw that it was spring,
A time abhorrent to the nihilist
Or searcher for the fecund minimum.
The moonlight fiction disappeared. The spring,
Although contending featly in its veils,
Irised in dew and early fragrancies,
Was gemmy marionette to him that sought
A sinewy nakedness. A river bore
The vessel inward. Tilting up his nose,
He inhaled the rancid rosin, burly smells
Of dampened lumber, emanations blown
From warehouse doors, the gustiness of ropes,
Decays of sacks, and all the arrant stinks
That helped him round his rude aesthetic out.
He savored rankness like a sensualist.
He marked the marshy ground around the dock,
The crawling railroad spur, the rotten fence,
Curriculum for the marvellous sophomore.
It purified. It made him see how much
Of what he saw he never saw at all.
He gripped more closely the essential prose
As being, in a world so falsified,
The one integrity for him, the one
Discovery still possible to make,
To which all poems were incident, unless
That prose should wear a poem's guise at last.                             iv               The Idea of a Colony
Nota: his soil is man's intelligence.
That's better. That's worth crossing seas to find.
Crispin in one laconic phrase laid bare
His cloudy drift and planned a colony.
Exit the mental moonlight, exit lex,
Rex and principium, exit the whole
Shebang. Exeunt omnes. Here was prose
More exquisite than any tumbling verse:
A still new continent in which to dwell.
What was the purpose of his pilgrimage,
Whatever shape it took in Crispin's mind,
If not, when all is said, to drive away
The shadow of his fellows from the skies,
And, from their stale intelligence released,
To make a new intelligence prevail?
Hence the reverberations in the words
Of his first central hymns, the celebrants
Of rankest trivia, tests of the strength
Of his aesthetic, his philosophy,
The more invidious, the more desired.
The florist asking aid from cabbages,
The rich man going bare, the paladin
Afraid, the blind man as astronomer,
The appointed power unwielded from disdain.
His western voyage ended and began.
The torment of fastidious thought grew slack,
Another, still more bellicose, came on.
He, therefore, wrote his prolegomena,
And, being full of the caprice, inscribed
Commingled souvenirs and prophecies.
He made a singular collation. Thus:
The natives of the rain are rainy men.
Although they paint effulgent, azure lakes,
And April hillsides wooded white and pink,
Their azure has a cloudy edge, their white
And pink, the water bright that dogwood bears.
And in their music showering sounds intone.
On what strange froth does the gross Indian dote,
What Eden sapling gum, what honeyed gore,
What pulpy dram distilled of innocence,
That streaking gold should speak in him
Or bask within his images and words?
If these rude instances impeach themselves
By force of rudeness, let the principle
Be plain. For application Crispin strove,
Abhorring Turk as Esquimau, the lute
As the marimba, the magnolia as rose.
Upon these premises propounding, he
Projected a colony that should extend
To the dusk of a whistling south below the south.
A comprehensive island hemisphere.
The man in Georgia waking among pines
Should be pine-spokesman. The responsive man,
Planting his pristine cores in Florida,
Should prick thereof, not on the psaltery,
But on the banjo's categorical gut,
Tuck tuck, while the flamingos flapped his bays.
Sepulchral señors, bibbing pale mescal,
Oblivious to the Aztec almanacs,
Should make the intricate Sierra scan.
And dark Brazilians in their cafés,
Musing immaculate, pampean dits,
Should scrawl a vigilant anthology,
To be their latest, lucent paramour.
These are the broadest instances. Crispin,
Progenitor of such extensive scope,
Was not indifferent to smart detail.
The melon should have apposite ritual,
Performed in verd apparel, and the peach,
When its black branches came to bud, belle day,
Should have an incantation. And again,
When piled on salvers its aroma steeped
The summer, it should have a sacrament
And celebration. Shrewd novitiates
Should be the clerks of our experience.
These bland excursions into time to come,
Related in romance to backward flights,
However prodigal, however proud,
Contained in their afflatus the reproach
That first drove Crispin to his wandering.
He could not be content with counterfeit,
With masquerade of thought, with hapless words
That must belie the racking masquerade,
With fictive flourishes that preordained
His passion's permit, hang of coat, degree
Of buttons, measure of his salt. Such trash
Might help the blind, not him, serenely sly.
It irked beyond his patience. Hence it was,
Preferring text to gloss, he humbly served
Grotesque apprenticeship to chance event,
A clown, perhaps, but an aspiring clown.
There is a monotonous babbling in our dreams
That makes them our dependent heirs, the heirs
Of dreamers buried in our sleep, and not
The oncoming fantasies of better birth.
The apprentice knew these dreamers. If he dreamed
Their dreams, he did it in a gingerly way.
All dreams are vexing. Let them be expunged.
But let the rabbit run, the cock declaim.
Trinket pasticcio, flaunting skyey sheets,
With Crispin as the tiptoe cozener?
No, no: veracious page on page, exact.                                v                 A Nice Shady Home
Crispin as hermit, pure and capable,
Dwelt in the land. Perhaps if discontent
Had kept him still the pricking realist,
Choosing his element from droll confect
Of was and is and shall or ought to be,
Beyond Bordeaux, beyond Havana, far
Beyond carked Yucatan, he might have come
To colonize his polar planterdom
And jig his chits upon a cloudy knee.
But his emprize to that idea soon sped.
Crispin dwelt in the land and dwelling there
Slid from his continent by slow recess
To things within his actual eye, alert
To the difficulty of rebellious thought
When the sky is blue. The blue infected will.
It may be that the yarrow in his fields
Sealed pensive purple under its concern.
But day by day, now this thing and now that
Confined him, while it cosseted, condoned,
Little by little, as if the suzerain soil
Abashed him by carouse to humble yet
Attach. It seemed haphazard denouement.
He first, as realist, admitted that
Whoever hunts a matinal continent
May, after all, stop short before a plum
And be content and still be realist.
The words of things entangle and confuse.
The plum survives its poems. It may hang
In the sunshine placidly, colored by ground
Obliquities of those who pass beneath,
Harlequined and mazily dewed and mauved
In bloom. Yet it survives in its own form,
Beyond these changes, good, fat, guzzly fruit.
So Crispin hasped on the surviving form,
For him, of shall or ought to be in is.
Was he to bray this in profoundest brass
Arointing his dreams with fugal requiems?
Was he to company vastest things defunct
With a blubber of tom-toms harrowing the sky?
Scrawl a tragedian's testament? Prolong
His active force in an inactive dirge,
Which, let the tall musicians call and call,
Should merely call him dead? Pronounce amen
Through choirs infolded to the outmost clouds?
Because he built a cabin who once planned
Loquacious columns by the ructive sea?
Because he turned to salad-beds again?
Jovial Crispin, in calamitous crape?
Should he lay by the personal and make
Of his own fate an instance of all fate?
What is one man among so many men?
What are so many men in such a world?
Can one man think one thing and think it long?
Can one man be one thing and be it long?
The very man despising honest quilts
Lies quilted to his poll in his despite.
For realists, what is is what should be.
And so it came, his cabin shuffled up,
His trees were planted, his duenna brought
Her prismy blonde and clapped her in his hands,
The curtains flittered and the door was closed.
Crispin, magister of a single room,
Latched up the night. So deep a sound fell down
It was as if the solitude concealed
And covered him and his congenial sleep.
So deep a sound fell down it grew to be
A long soothsaying silence down and down.
The crickets beat their tambours in the wind,
Marching a motionless march, custodians.
In the presto of the morning, Crispin trod,
Each day, still curious, but in a round
Less prickly and much more condign than that
He once thought necessary. Like Candide,
Yeoman and grub, but with a fig in sight,
And cream for the fig and silver for the cream,
A blonde to tip the silver and to taste
The rapey gouts. Good star, how that to be
Annealed them in their cabin ribaldries!
Yet the quotidian saps philosophers
And men like Crispin like them in intent,
If not in will, to track the knaves of thought.
But the quotidian composed as his,
Of breakfast ribands, fruits laid in their leaves,
The tomtit and the cassia and the rose,
Although the rose was not the noble thorn
Of crinoline spread, but of a pining sweet,
Composed of evenings like cracked shutters flung
Upon the rumpling bottomness, and nights
In which those frail custodians watched,
Indifferent to the tepid summer cold,
While he poured out upon the lips of her
That lay beside him, the quotidian
Like this, saps like the sun, true fortuner.
For all it takes it gives a humped return
Exchequering from piebald fiscs unkeyed.                               vi           And Daughters with Curls
Portentous enunciation, syllable
To blessed syllable affined, and sound
Bubbling felicity in cantilene,
Prolific and tormenting tenderness
Of music, as it comes to unison,
Forgather and bell boldly Crispin's last
Deduction. Thrum, with a proud douceur
His grand pronunciamento and devise.
The chits came for his jigging, bluet-eyed,
Hands without touch yet touching poignantly,
Leaving no room upon his cloudy knee,
Prophetic joint, for its diviner young.
The return to social nature, once begun,
Anabasis or slump, ascent or chute,
Involved him in midwifery so dense
His cabin counted as phylactery,
Then place of vexing palankeens, then haunt
Of children nibbling at the sugared void,
Infants yet eminently old, then dome
And halidom for the unbraided femes,
Green crammers of the green fruits of the world,
Bidders and biders for its ecstasies,
True daughters both of Crispin and his clay.
All this with many mulctings of the man,
Effective colonizer sharply stopped
In the door-yard by his own capacious bloom.
But that this bloom grown riper, showing nibs
Of its eventual roundness, puerile tints
Of spiced and weathery rouges, should complex
The stopper to indulgent fatalist
Was unforeseen. First Crispin smiled upon
His goldenest demoiselle, inhabitant,
She seemed, of a country of the capuchins,
So delicately blushed, so humbly eyed,
Attentive to a coronal of things
Secret and singular. Second, upon
A second similar counterpart, a maid
Most sisterly to the first, not yet awake
Excepting to the motherly footstep, but
Marvelling sometimes at the shaken sleep.
Then third, a thing still flaxen in the light,
A creeper under jaunty leaves. And fourth,
Mere blusteriness that gewgaws jollified,
All din and gobble, blasphemously pink.
A few years more and the vermeil capuchin
Gave to the cabin, lordlier than it was,
The dulcet omen fit for such a house.
The second sister dallying was shy
To fetch the one full-pinioned one himself
Out of her botches, hot embosomer.
The third one gaping at the orioles
Lettered herself demurely as became
A pearly poetess, peaked for rhapsody.
The fourth, pent now, a digit curious.
Four daughters in a world too intricate
In the beginning, four blithe instruments
Of differing struts, four voices several
In couch, four more personæ, intimate
As buffo, yet divers, four mirrors blue
That should be silver, four accustomed seeds
Hinting incredible hues, four self-same lights
That spread chromatics in hilarious dark,
Four questioners and four sure answerers.
Crispin concocted doctrine from the rout.
The world, a turnip once so readily plucked,
Sacked up and carried overseas, daubed out
Of its ancient purple, pruned to the fertile main,
And sown again by the stiffest realist,
Came reproduced in purple, family font,
The same insoluble lump. The fatalist
Stepped in and dropped the chuckling down his craw,
Without grace or grumble. Score this anecdote
Invented for its pith, not doctrinal
In form though in design, as Crispin willed,
Disguised pronunciamento, summary,
Autumn's compendium, strident in itself
But muted, mused, and perfectly revolved
In those portentous accents, syllables,
And sounds of music coming to accord
Upon his law, like their inherent sphere,
Seraphic proclamations of the pure
Delivered with a deluging onwardness.
Or if the music sticks, if the anecdote
Is false, if Crispin is a profitless
Philosopher, beginning with green brag,
Concluding fadedly, if as a man
Prone to distemper he abates in taste,
Fickle and fumbling, variable, obscure,
Glozing his life with after-shining flicks,
Illuminating, from a fancy gorged
By apparition, plain and common things,
Sequestering the fluster from the year,
Making gulped potions from obstreperous drops,
And so distorting, proving what he proves
Is nothing, what can all this matter since
The relation comes, benignly, to its end?
So may the relation of each man be clipped.
",Wallace Stevens,"Living,Parenthood,The Mind,Activities,Travels & Journeys,Relationships,Home Life,Nature,Fall,Seas, Rivers, & Streams,Spring,Arts & Sciences,Humor & Satire,Language & Linguistics,Philosophy,Poetry & Poets"
116,"
                    Brancusi’s Golden Bird
                ","
The toy
become the aesthetic archetype
As if
some patient peasant God
had rubbed and rubbed
the Alpha and Omega
of Form
into a lump of metal
A naked orientation
unwinged unplumed
the ultimate rhythm
has lopped the extremities
of crest and claw
from
the nucleus of flight
The absolute act
of art
conformed
to continent sculpture
—bare as the brow of Osiris—
this breast of revelation
an incandescent curve
licked by chromatic flames
in labyrinths of reflections
This gong
of polished hyperaesthesia
shrills with brass
as the aggressive light
strikes
its significance
The immaculate
conception
of the inaudible bird
occurs
in gorgeous reticence
",Mina Loy,"Arts & Sciences,Painting & Sculpture"
117,"
                    Near-Earth Object
                ","
Unlike the monarch, though
the asteroid also slipped
quietly from its colony
on its annular migration
between Jupiter and Mars,
enticed maybe by
our planetary pollen
as the monarch by my neighbor’s
slender-leaved milkweed.
Unlike it even when
the fragrant Cretaceous
atmosphere meteorized
the airborne rock,
flaring it into what might
have looked to the horrid
triceratops like a monarch
ovipositing (had the butterfly
begun before the period
broke off). Not much like
the monarch I met when I
rushed out the door for the 79,
though the sulfurous dust
from the meteoric impact
off the Yucatán took flight
for all corners of the heavens
much the way the next
generation of monarchs
took wing from the milkweed
for their annual migration
to the west of the Yucatán,
and their unburdened mother
took her final flit
up my flagstone walkway,
froze and, hurtling
downward, impacted
my stunned peninsular
left foot. Less like
the monarch for all this,
the globe-clogging asteroid,
than like me, one of my kind,
bolting for the bus.
",John Shoptaw,"Nature,Animals,Stars, Planets, Heavens"
118,"
                    The Government Lake
                ","
          The way to the toy store was blocked by a fallen tree
in the road. There was a policeman directing traffic down a
side street. I asked him, “What happened?” He said, “Lightning
in the night.” I took the turn and drove down the street
looking for a way to turn back. Other streets were blocked by
fallen trees, and I couldn’t find a way back to the toy store.
I kept driving and soon I was on the outskirts of town. I
got on a highway and drove, soon forgetting the toy store and
what I was supposed to get there. I drove on as if I was hypno-
tized, not noticing the signs for turnoffs. I must have driven
a couple of hours before I woke up, then I took the next exit
and had no idea where I was. I drove down a straight tree-lined
lane with farm houses on either side. There was a lake at the
end of the lane. I pulled over and parked. I got out and
started walking. There were several docks along the shore.
I walked out on one and watched the ducks swimming and diving.
There was something bobbing in the middle of the lake. I stared
at it for a long time before I realized it was a man’s head.
Then, a moment later, it was a coconut. No, it was an old tire
floating right side up. I gave up and started following the
ducks. They would suddenly fly up and circle the lake and
come down and splash land again. It was quite entertaining.
A man walked up behind me and said, “This government lake is
off-limits to the public. You’ll have to leave.” I said,
“I didn’t know it was a government lake. Why should it be
off-limits?” He said, “I’m sorry. You’ll have to leave.”
“I don’t even know where I am,” I said. “You’ll still have
to leave,” he said. “What about that man out there?” I said,
pointing to the tire. “He’s dead,” he said. “No, he’s not.
I just saw him move his arm,” I said. He removed his pistol from
his holster and fired a shot. “Now he’s dead,” he said.
",James Tate,"Activities,Travels & Journeys,Social Commentaries,History & Politics,Mythology & Folklore,Heroes & Patriotism"
119,"
                    The Truth
                ","
          Mitzy fell asleep as soon as we got home, but I didn’t.
The evening had upset me. Why did Jack keep asking me if I’d
been married before? And why did my answer not satisfy him?
It was probably just a bad joke. Jack’s humor is off sometimes.
But he’s not a bad guy. Well, then I went to bed. When we woke up
in the morning Mitzy said, “Jack was right about you, wasn’t he?”
“What do you mean?” I said. “Jack said you were kicked out of
the Army,” she said. “I was never in the Army, how could I be
kicked out?” I said. “I don’t think he likes me.” “Oh, I think
Jack likes you a lot. He just wishes you were more interesting,”
she said. “And by making me secretly divorced and secretly kicked
out of the Army I’m instantly more interesting, is that it?” I
said. “According to Jack you are,” she said. “I think we had better
have breakfast,” I said. “Good idea,” she said. During breakfast
I said, “Don’t you think I’m interesting?” “Of course I do, honey,”
she said. “Let’s forget it. I mean, Jack is an old friend. Maybe
he was just drunk,” I said. “That’s probably it,” she said.
“What are you going to do today?” I asked. “I’m thinking of buying
a new dress for the wedding,” she said. “What wedding?” I said.
“You know, Carol and Bob’s wedding, next Saturday,” she said.
“Oh God, I forgot all about it,” I said. “How could you forget?
Bob’s your best friend,” she said. “I know, I just had my mind
on other things, but now I’ll focus on their wedding, I promise,”
I said. Shortly after that Mitzy left the house. I cleaned up
the breakfast dishes, then sat down on the couch. Why had Jack told
the two secrets I had told him years ago. I had sworn him to
silence, and now everybody knew. I had told him I would kill
him if he ever told anybody. I wasn’t going to kill him, but I
did think about disappearing, just vanishing altogether. Where
would I go? What would I do? And I do love Mitzy. I could tell
her the truth. I’ve had eighteen years to do that, and not a
squeak so far.
",James Tate,"Living,Life Choices,Marriage & Companionship,Love,Break-ups & Vexed Love,Relationships,Friends & Enemies"
120,"
                    The Thief
                ","
          My wife and I were spending a quiet night at home. She was reading
a magazine on the couch and I was reading my novel in my chair. I said,
“Darling, can I fix you a cup of hot chocolate?” She said, “That would
be great.” So I got up and went into the kitchen and started to boil the
milk. A few minutes later I handed her the cup. “Hmmm, smells great.
Thank you, darling,” she said. I sat down and resumed my reading. She
said, “Did you know a tiger has the same number of bones in it as a monkey?”
“I don’t believe it,” I said. “And a whale has the same number as a mouse.”
“Get out of here,” I said. “These are some little known facts discovered
by a man named John D. Baxter,” she said. “He must be crazy,” I said.
Then we were quiet for a while. I looked over and she was asleep. I went
on reading my novel. Then I put my novel down and got up and started to
tiptoe around the house. I went into our bedroom and over to the dresser.
I opened up Mitzy’s jewelry box and let the jewels run through my fingers.
There were some fantastic pieces in there, diamonds, rubies, emeralds. I
thought about stealing some, but felt creepy about it. I put them back in
the box and tiptoed back into the living room. I tripped on the coffee table
and went crashing down. Mitzy woke with a start. “Go back to sleep,”
I said. “What was that?” she said. “I tripped, that’s all,” I said.
She started to get up. “Where are you going?” I said. “I want to look in
my jewelry box,” she said. “Why?” I said. “I dreamed somebody was trying
to steal something in there,” she said. She went into the bedroom and
looked in the box, then came out. “It’s okay,” she said. “Well, I’m glad,”
I said. She got back on the couch and picked up her magazine. “Did you
know jellyfish have bigger brains than humans?” she said. “I don’t believe
it,” I said. “Well, they do. It says right here,” she said.
",James Tate,"Living,Marriage & Companionship,Nature,Animals,Social Commentaries,Crime & Punishment"
121,"
                    The Walk Home
                ","
          I told the doctor I wouldn’t be seeing him again. “No, I guess
you won’t,” he said. I walked out the door feeling really good. Of
course I knew I was going to die, but still the day looked bright to
me. I walked down to the water. Ducks were circling around and about.
A sailboat sailed by. I walked along the shore. The sun beat down
on me. I felt as though I might live forever. I sat down on a bench
and watched the joggers pass. A pretty blonde walked by and I said,
“Hello.” She looked at me and said hello. A man with a greyhound
on a leash walked by. I got up and started to walk. A woodpecker
was pounding on a tree. An airplane flew over, leaving a thick trail of
smoke. I left the lake and walked on up the road. I crossed at the
streetlights and crossed the bridge. A car swerved to miss me. I
thought, that could have been it, the end right there, but I walked on,
bravely dodging the cars. When I got to the residential district, I
felt relieved. There were large elms and maples overhanging the street,
and people pushing baby carriages. Dogs ran loose everywhere. A man
stopped me and asked if I knew where 347 Walnut Street was. I said
I didn’t. He said, “Oh well, it didn’t matter anyway.” I said, “Why?”
He said it was a funeral notice. I walked on, bumping into a fat lady
with a load of groceries. I said I was sorry. She kept going, dropping
a load of grapefruit. Then, further on, there was a giant explosion across
the street. Police and firemen were there right away. It appears it
was a gas main beneath the shop. No one was there, luckily, but the
firetrucks had their hands full. I left before it was out. The shop
was pretty much destroyed. When I got home I was tired. I made
myself a cup of tea and sat down on the couch. I thought about calling
my mother, but she was in heaven. I called her anyway. “Mom, how are
you doing?” I said. “I’m bored. Don’t come here. There’s nothing to
do,” she said. “Aren’t there angels?” I said. “Yes, but they’re boring,”
she said. “But I was going to come see you,” I said. “Go to hell, it’s
more exciting,” she said. I had fallen asleep with my teacup in my
hand. When I awoke I realized I had thought it was a phone. My
mother would never be so sarcastic about heaven.
",James Tate,"Living,Death,Relationships,Family & Ancestors"
122,"
                    Lychee Express
                ","
What would the lovely Yang Guifei,
concubine to the emperor,
a Helen of China, have made
of our gleaming grocery stores,
always awash in berries, melons,
tangerines? Her passion for lychees,
rushed north by a chain of horsemen,
laid waste to a dynasty.
She must have understood,
at least upon the deadly finale,
the cost of transporting food
so fragile over so many li
for pleasure, not necessity,
while the kingdom faltered.
History wants a great beauty
to undermine a ruler
through human weakness.
And who of highest power
would deny his most-loved mistress
her longing for a flavor
available briefly, far away?
There’s something classical
about her appetite, about the chain
of sweating couriers, thirsty, fearful
of bruising the delicate fruit.
It proves how far we’ve come,
those tiny stickers with PLUs
and far-flung nations of origin
so common, we decry the waste.
The good peasants of antiquity
always ate locally, if at the cost
of variety, and under tyranny.
Neither they nor we would refuse
a bunch of ripe lychees in December.
Neither they nor we get to choose
who would eat humbly, who like an emperor.
",Adrienne Su,"Activities,Eating & Drinking,Social Commentaries,History & Politics,Money & Economics"
